# Function List for Skullmonkeys (SLES-01090)
# Auto-generated by Ghidra script
#
# Format: address | size | module | submodule | name
#

0x80083768 |   260 | LIBS            | -               | CdIntToPos
0x8008386C |   128 | LIBS            | -               | CdPosToInt
0x800838EC |   100 | LIBS            | -               | getintr
0x80083950 |   520 | LIBS            | -               | BIOS_OBJ_64
0x80083B58 |   256 | LIBS            | -               | BIOS_OBJ_26C
0x80083C58 |    76 | LIBS            | -               | BIOS_OBJ_36C
0x80083CA4 |   132 | LIBS            | -               | BIOS_OBJ_3B8
0x80083D28 |   132 | LIBS            | -               | BIOS_OBJ_43C
0x80083DAC |   136 | LIBS            | -               | BIOS_OBJ_4C0
0x80083E5C |    24 | LIBS            | -               | BIOS_OBJ_570
0x80083E74 |   300 | LIBS            | -               | CD_sync
0x80083FA0 |    48 | LIBS            | -               | BIOS_OBJ_6B4
0x80083FD0 |   248 | LIBS            | -               | BIOS_OBJ_6E4
0x800840C8 |    44 | LIBS            | -               | BIOS_OBJ_7DC
0x800840F4 |   308 | LIBS            | -               | CD_ready
0x80084228 |    48 | LIBS            | -               | BIOS_OBJ_93C
0x80084258 |   312 | LIBS            | -               | BIOS_OBJ_96C
0x80084390 |    48 | LIBS            | -               | BIOS_OBJ_AA4
0x800843C0 |   728 | LIBS            | -               | CD_cw
0x80084698 |    48 | LIBS            | -               | BIOS_OBJ_DAC
0x800846C8 |   236 | LIBS            | -               | BIOS_OBJ_DDC
0x800847B4 |    40 | LIBS            | -               | BIOS_OBJ_EC8
0x800847DC |   136 | LIBS            | -               | CD_vol
0x80084864 |   224 | LIBS            | -               | CD_flush
0x80084944 |   244 | LIBS            | -               | CD_initvol
0x80084A38 |    80 | LIBS            | -               | CD_initintr
0x80084A88 |   492 | LIBS            | -               | CD_init
0x80084C74 |   284 | LIBS            | -               | CD_datasync
0x80084D90 |    80 | LIBS            | -               | BIOS_OBJ_14A4
0x80084DE0 |   256 | LIBS            | -               | CD_getsector
0x80084EE0 |   240 | LIBS            | -               | CD_getsector2
0x80084FD0 |    16 | LIBS            | -               | CD_set_test_parmnum
0x80084FE0 |    52 | LIBS            | -               | callback
0x80085014 |   176 | LIBS            | -               | BIOS_OBJ_1728
0x800850CC |    12 | LIBS            | -               | BIOS_puts
0x800850E4 |   248 | LIBS            | -               | CdSearchFile
0x800851DC |   420 | LIBS            | -               | ISO9660_OBJ_F8
0x80085380 |    12 | LIBS            | -               | ISO9660_OBJ_29C
0x8008538C |    36 | LIBS            | -               | ISO9660_OBJ_2A8
0x800853B0 |    32 | LIBS            | -               | _cmp
0x800853D0 |   696 | LIBS            | -               | CD_newmedia
0x80085688 |    40 | LIBS            | -               | ISO9660_OBJ_5A4
0x800856B0 |   132 | LIBS            | -               | CD_searchdir
0x80085734 |    36 | LIBS            | -               | ISO9660_OBJ_650
0x80085758 |   384 | LIBS            | -               | CD_cachefile
0x800858D8 |    28 | LIBS            | -               | ISO9660_OBJ_7F4
0x800858F4 |   228 | LIBS            | -               | ISO9660_OBJ_810
0x800859D8 |    44 | LIBS            | -               | ISO9660_OBJ_8F4
0x80085A04 |   108 | LIBS            | -               | cd_read
0x80085A70 |    12 | LIBS            | -               | strncmp
0x80085A80 |   164 | LIBS            | -               | cb_read
0x80085B24 |   248 | LIBS            | -               | CDREAD_OBJ_A4
0x80085C24 |   300 | LIBS            | -               | CDREAD_OBJ_1A4
0x80085D50 |   252 | LIBS            | -               | cb_data
0x80085E4C |   500 | LIBS            | -               | cd_read_retry
0x80086040 |    32 | LIBS            | -               | CDREAD_OBJ_5C0
0x80086060 |   156 | LIBS            | -               | CdReadBreak
0x800860FC |    60 | LIBS            | -               | CdRead
0x80086138 |   200 | LIBS            | -               | CDREAD_OBJ_6B8
0x80086200 |   144 | LIBS            | -               | CdReadSync
0x80086290 |    60 | LIBS            | -               | CDREAD_OBJ_810
0x800862CC |    24 | LIBS            | -               | CdReadCallback
0x800862E4 |    24 | LIBS            | -               | CdReadMode
0x800862FC |    80 | LIBS            | -               | CdRead2
0x8008634C |    68 | LIBS            | -               | CDREAD2_OBJ_50
0x80086390 |    32 | LIBS            | -               | StCdInterrupt2
0x800863B0 |   360 | LIBS            | -               | CdReadFile
0x80086518 |    32 | LIBS            | -               | CDREADE_OBJ_168
0x80086538 |   196 | LIBS            | -               | CdReadExec
0x800865FC |    16 | LIBS            | -               | CDREADE_OBJ_24C
0x8008660C |    12 | LIBS            | -               | strcat
0x8008661C |    12 | LIBS            | -               | strcpy
0x8008662C |    96 | LIBS            | -               | StClearRing
0x8008668C |   132 | LIBS            | -               | StUnSetRing
0x80086710 |    16 | LIBS            | -               | EnterCriticalSection
0x80086720 |    16 | LIBS            | -               | ExitCriticalSection
0x80086730 |   144 | LIBS            | -               | data_ready_callback
0x800867C0 |    76 | LIBS            | -               | StGetBackloc
0x8008680C |    20 | LIBS            | -               | C_004_OBJ_DC
0x80086820 |   136 | LIBS            | -               | StSetStream
0x800868A8 |   172 | LIBS            | -               | StFreeRing
0x80086954 |    12 | LIBS            | -               | C_007_OBJ_AC
0x80086960 |    60 | LIBS            | -               | init_ring_status
0x8008699C |   196 | LIBS            | -               | StGetNext
0x80086A60 |    32 | LIBS            | -               | StSetMask
0x80086A80 |   624 | LIBS            | -               | StCdInterrupt
0x80086CF0 |   352 | LIBS            | -               | C_011_OBJ_270
0x80086E50 |    32 | LIBS            | -               | C_011_OBJ_3D0
0x8008723C |   160 | LIBS            | -               | C_011_OBJ_7BC
0x800872DC |    40 | LIBS            | -               | C_011_OBJ_85C
0x80087380 |    96 | LIBS            | -               | C_011_OBJ_900
0x800873E0 |    16 | LIBS            | -               | C_011_OBJ_960
0x800873F0 |    52 | LIBS            | -               | mem2mem
0x80087424 |   140 | LIBS            | -               | dma_execute
0x800874B0 |    60 | LIBS            | -               | C_011_OBJ_A30
0x80087510 |   208 | LIBS            | -               | C_011_OBJ_A90
0x800875E0 |    20 | LIBS            | -               | DsSyncCallback
0x800875F4 |    20 | LIBS            | -               | DsReadyCallback
0x80087608 |    36 | LIBS            | -               | DsDataCallback
0x8008762C |    80 | LIBS            | -               | PadInit
0x8008767C |    40 | LIBS            | -               | PadRead
0x800876A4 |    32 | LIBS            | -               | PadStop
0x800876C4 |    12 | LIBS            | -               | PAD_dr
0x800876D4 |    12 | LIBS            | -               | ChangeClearPAD
0x800876E4 |    16 | LIBS            | -               | SetInitPadFlag
0x800876F4 |    16 | LIBS            | -               | ReadInitPadFlag
0x80087704 |   156 | LIBS            | -               | PAD_init
0x800877A0 |   156 | LIBS            | -               | InitPAD
0x8008783C |    48 | LIBS            | -               | StartPAD
0x8008786C |    56 | LIBS            | -               | StopPAD
0x800878A4 |   128 | LIBS            | -               | SetPatchPad
0x80087924 |    56 | LIBS            | -               | RemovePatchPad
0x8008795C |   104 | LIBS            | -               | _Pad1
0x800879C4 |    64 | LIBS            | -               | _IsVSync
0x80087A04 |    12 | LIBS            | -               | InitPAD2
0x80087A14 |    12 | LIBS            | -               | StartPAD2
0x80087A24 |    12 | LIBS            | -               | StopPAD2
0x80087A34 |    12 | LIBS            | -               | PAD_init2
0x80087A44 |    12 | LIBS            | -               | SysEnqIntRP
0x80087A54 |    12 | LIBS            | -               | SysDeqIntRP
0x80087A64 |    20 | LIBS            | -               | EnablePAD
0x80087A78 |    20 | LIBS            | -               | DisablePAD
0x80087A8C |   104 | LIBS            | -               | _patch_pad
0x80087AF4 |    12 | LIBS            | -               | FlushCache
0x80087B04 |    40 | LIBS            | -               | _SendPAD
0x80087B2C |   124 | LIBS            | -               | _send_pad
0x80087BB8 |    12 | LIBS            | -               | SENDPAD_OBJ_B4
0x80087BC4 |    92 | LIBS            | -               | _remove_ChgclrPAD
0x80087C24 |   132 | LIBS            | -               | VSync
0x80087CA8 |   172 | LIBS            | -               | VSYNC_OBJ_84
0x80087D54 |    24 | LIBS            | -               | VSYNC_OBJ_130
0x80087D6C |   140 | LIBS            | -               | v_wait
0x80087DF8 |    16 | LIBS            | -               | VSYNC_OBJ_1D4
0x80087E08 |    12 | LIBS            | -               | ChangeClearRCnt
0x80087E18 |    48 | LIBS            | -               | ResetCallback
0x80087E48 |    48 | LIBS            | -               | InterruptCallback
0x80087E78 |    48 | LIBS            | -               | DMACallback
0x80087EA8 |    52 | LIBS            | -               | VSyncCallback
0x80087EDC |    48 | LIBS            | -               | VSyncCallbacks
0x80087F0C |    48 | LIBS            | -               | StopCallback
0x80087F3C |    48 | LIBS            | -               | RestartCallback
0x80087F6C |    16 | LIBS            | -               | CheckCallback
0x80087F7C |    24 | LIBS            | -               | GetIntrMask
0x80087F94 |    28 | LIBS            | -               | SetIntrMask
0x80087FB0 |   220 | LIBS            | -               | startIntr
0x8008808C |   436 | LIBS            | -               | trapIntr
0x80088240 |    52 | LIBS            | -               | INTR_OBJ_428
0x80088274 |   184 | LIBS            | -               | setIntr
0x8008832C |   156 | LIBS            | -               | INTR_OBJ_514
0x800883C8 |   172 | LIBS            | -               | stopIntr
0x80088474 |   116 | LIBS            | -               | restartIntr
0x800884E8 |    20 | LIBS            | -               | INTR_OBJ_6D0
0x800884FC |    44 | LIBS            | -               | memclr_1
0x80088528 |    12 | LIBS            | -               | setjmp
0x80088540 |    12 | LIBS            | -               | BIOS_96_remove
0x80088558 |    12 | LIBS            | -               | ReturnFromException
0x80088568 |    12 | LIBS            | -               | ResetEntryInt
0x80088578 |    12 | LIBS            | -               | HookEntryInt
0x80088588 |    88 | LIBS            | -               | startIntrVSync
0x800885E0 |   120 | LIBS            | -               | trapIntrVSync
0x80088658 |    44 | LIBS            | -               | setIntrVSync
0x80088684 |    44 | LIBS            | -               | memclr_2
0x800886B0 |    80 | LIBS            | -               | startIntrDMA
0x80088700 |   388 | LIBS            | -               | trapIntrDMA
0x80088884 |   160 | LIBS            | -               | setIntrDMA
0x80088924 |     8 | LIBS            | -               | INTR_DMA_OBJ_274
0x8008892C |    44 | LIBS            | -               | memclr_3
0x80088958 |    24 | LIBS            | -               | SetVideoMode
0x80088970 |    16 | LIBS            | -               | GetVideoMode
0x80088980 |   168 | LIBS            | -               | LoadTPage
0x80088A28 |     4 | LIBS            | -               | EXT_OBJ_A8
0x80088A2C |    64 | LIBS            | -               | EXT_OBJ_AC
0x80088A6C |   104 | LIBS            | -               | LoadClut
0x80088AD4 |   104 | LIBS            | -               | LoadClut2
0x80088B3C |   120 | LIBS            | -               | SetDefDrawEnv
0x80088BB4 |    64 | LIBS            | -               | EXT_OBJ_234
0x80088BF4 |    60 | LIBS            | -               | SetDefDispEnv
0x80088C30 |    64 | LIBS            | -               | SetDumpFnt
0x80088C70 |   164 | LIBS            | -               | FntLoad
0x80088D14 |   648 | LIBS            | -               | FntOpen
0x80088F9C |    48 | LIBS            | -               | FONT_OBJ_36C
0x80088FCC |   408 | LIBS            | -               | FntFlush
0x80089164 |    36 | LIBS            | -               | FONT_OBJ_534
0x80089188 |   100 | LIBS            | -               | FONT_OBJ_558
0x800891EC |    24 | LIBS            | -               | FONT_OBJ_5BC
0x80089204 |   172 | LIBS            | -               | FONT_OBJ_5D4
0x800892B0 |    52 | LIBS            | -               | FONT_OBJ_680
0x800892E4 |   364 | LIBS            | -               | FntPrint
0x80089450 |    72 | LIBS            | -               | FONT_OBJ_820
0x80089498 |   128 | LIBS            | -               | FONT_OBJ_868
0x80089518 |   120 | LIBS            | -               | FONT_OBJ_8E8
0x80089590 |    32 | LIBS            | -               | FONT_OBJ_960
0x800895B0 |    32 | LIBS            | -               | FONT_OBJ_980
0x800895D0 |     4 | LIBS            | -               | FONT_OBJ_9A0
0x800895D4 |   200 | LIBS            | -               | FONT_OBJ_9A4
0x8008969C |    40 | LIBS            | -               | FONT_OBJ_A6C
0x800896C4 |    12 | LIBS            | -               | strlen
0x800896D4 |    12 | LIBS            | -               | memset_1
0x800896E4 |    60 | LIBS            | -               | GetTPage
0x80089720 |    24 | LIBS            | -               | GetClut
0x80089738 |    96 | LIBS            | -               | DumpTPage
0x80089798 |    64 | LIBS            | -               | DumpClut
0x800897D8 |    28 | LIBS            | -               | NextPrim
0x800897F4 |    28 | LIBS            | -               | IsEndPrim
0x80089810 |    60 | LIBS            | -               | AddPrim
0x8008984C |    60 | LIBS            | -               | AddPrims
0x80089888 |    36 | LIBS            | -               | CatPrim
0x800898AC |    24 | LIBS            | -               | TermPrim
0x800898C4 |    32 | LIBS            | -               | SetSemiTrans
0x800898E4 |     8 | LIBS            | -               | PRIM_OBJ_200
0x800898EC |    32 | LIBS            | -               | SetShadeTex
0x8008990C |     8 | LIBS            | -               | PRIM_OBJ_228
0x80089914 |    20 | LIBS            | -               | SetPolyF3
0x80089928 |    20 | LIBS            | -               | SetPolyFT3
0x8008993C |    20 | LIBS            | -               | SetPolyG3
0x80089950 |    20 | LIBS            | -               | SetPolyGT3
0x80089964 |    20 | LIBS            | -               | SetPolyF4
0x80089978 |    20 | LIBS            | -               | SetPolyFT4
0x8008998C |    20 | LIBS            | -               | SetPolyG4
0x800899A0 |    20 | LIBS            | -               | SetPolyGT4
0x800899B4 |    20 | LIBS            | -               | SetSprt8
0x800899C8 |    20 | LIBS            | -               | SetSprt16
0x800899DC |    20 | LIBS            | -               | SetSprt
0x800899F0 |    20 | LIBS            | -               | SetTile1
0x80089A04 |    20 | LIBS            | -               | SetTile8
0x80089A18 |    20 | LIBS            | -               | SetTile16
0x80089A2C |    20 | LIBS            | -               | SetTile
0x80089A40 |    20 | LIBS            | -               | SetLineF2
0x80089A54 |    20 | LIBS            | -               | SetLineG2
0x80089A68 |    32 | LIBS            | -               | SetLineF3
0x80089A88 |    32 | LIBS            | -               | SetLineG3
0x80089AA8 |    32 | LIBS            | -               | SetLineF4
0x80089AC8 |    32 | LIBS            | -               | SetLineG4
0x80089AE8 |    44 | LIBS            | -               | SetDrawTPage
0x80089B14 |    96 | LIBS            | -               | SetDrawMove
0x80089B74 |   108 | LIBS            | -               | SetDrawLoad
0x80089BE0 |    48 | LIBS            | -               | MargePrim
0x80089C10 |     8 | LIBS            | -               | PRIM_OBJ_52C
0x80089C18 |   276 | LIBS            | -               | DumpDrawEnv
0x80089D2C |   172 | LIBS            | -               | DumpDispEnv
0x80089DD8 |   284 | LIBS            | -               | ResetGraph
0x80089EF4 |    80 | LIBS            | -               | SYS_OBJ_11C
0x80089F44 |    24 | LIBS            | -               | SYS_OBJ_16C
0x80089F5C |   140 | LIBS            | -               | SetGraphReverse
0x80089FE8 |   136 | LIBS            | -               | SYS_OBJ_210
0x8008A070 |   100 | LIBS            | -               | SetGraphDebug
0x8008A0D4 |   172 | LIBS            | -               | SetGraphQueue
0x8008A180 |    16 | LIBS            | -               | GetGraphType
0x8008A190 |    16 | LIBS            | -               | GetGraphDebug
0x8008A1A0 |    92 | LIBS            | -               | DrawSyncCallback
0x8008A1FC |   156 | LIBS            | -               | SetDispMask
0x8008A298 |   108 | LIBS            | -               | DrawSync
0x8008A304 |   216 | LIBS            | -               | checkRECT
0x8008A3DC |    60 | LIBS            | -               | SYS_OBJ_604
0x8008A418 |    20 | LIBS            | -               | SYS_OBJ_640
0x8008A42C |   148 | LIBS            | -               | ClearImage
0x8008A4C0 |   156 | LIBS            | -               | ClearImage2
0x8008A55C |   100 | LIBS            | -               | LoadImage
0x8008A5C0 |   100 | LIBS            | -               | StoreImage
0x8008A624 |   168 | LIBS            | -               | MoveImage
0x8008A6CC |    28 | LIBS            | -               | SYS_OBJ_8F4
0x8008A6E8 |   184 | LIBS            | -               | ClearOTag
0x8008A7A0 |   152 | LIBS            | -               | ClearOTagR
0x8008A838 |    96 | LIBS            | -               | DrawPrim
0x8008A898 |   116 | LIBS            | -               | DrawOTag
0x8008A90C |   260 | LIBS            | -               | PutDrawEnv
0x8008AA10 |   284 | LIBS            | -               | DrawOTagEnv
0x8008AB2C |    56 | LIBS            | -               | GetDrawEnv
0x8008AB64 |   168 | LIBS            | -               | PutDispEnv
0x8008AC0C |   204 | LIBS            | -               | SYS_OBJ_E34
0x8008ACD8 |    36 | LIBS            | -               | SYS_OBJ_F00
0x8008ACFC |    52 | LIBS            | -               | SYS_OBJ_F24
0x8008AD30 |   128 | LIBS            | -               | SYS_OBJ_F58
0x8008ADB0 |    92 | LIBS            | -               | SYS_OBJ_FD8
0x8008AE0C |   396 | LIBS            | -               | SYS_OBJ_1034
0x8008AF98 |   116 | LIBS            | -               | SYS_OBJ_11C0
0x8008B00C |    56 | LIBS            | -               | GetDispEnv
0x8008B044 |    48 | LIBS            | -               | GetODE
0x8008B074 |    60 | LIBS            | -               | SetTexWindow
0x8008B0B0 |   132 | LIBS            | -               | SetDrawArea
0x8008B134 |    68 | LIBS            | -               | SetDrawOffset
0x8008B178 |    44 | LIBS            | -               | SetPriority
0x8008B1A4 |    88 | LIBS            | -               | SetDrawMode
0x8008B1FC |   340 | LIBS            | -               | SetDrawEnv
0x8008B350 |   196 | LIBS            | -               | SYS_OBJ_1578
0x8008B414 |   340 | LIBS            | -               | SetDrawEnv2
0x8008B568 |   284 | LIBS            | -               | SYS_OBJ_1790
0x8008B684 |    32 | LIBS            | -               | SYS_OBJ_18AC
0x8008B6A4 |    80 | LIBS            | -               | get_mode
0x8008B6F4 |     8 | LIBS            | -               | SYS_OBJ_191C
0x8008B6FC |    64 | LIBS            | -               | get_cs
0x8008B73C |    64 | LIBS            | -               | SYS_OBJ_1964
0x8008B77C |    52 | LIBS            | -               | SYS_OBJ_19A4
0x8008B7B0 |    24 | LIBS            | -               | SYS_OBJ_19D8
0x8008B7C8 |    64 | LIBS            | -               | get_ce
0x8008B808 |    64 | LIBS            | -               | SYS_OBJ_1A30
0x8008B848 |    52 | LIBS            | -               | SYS_OBJ_1A70
0x8008B87C |    24 | LIBS            | -               | SYS_OBJ_1AA4
0x8008B894 |    52 | LIBS            | -               | get_ofs
0x8008B8C8 |    16 | LIBS            | -               | SYS_OBJ_1AF0
0x8008B8D8 |   120 | LIBS            | -               | get_tw
0x8008B950 |    12 | LIBS            | -               | SYS_OBJ_1B78
0x8008B95C |    64 | LIBS            | -               | get_dx
0x8008B99C |    12 | LIBS            | -               | SYS_OBJ_1BC4
0x8008BA00 |     4 | LIBS            | -               | SYS_OBJ_1C28
0x8008BA04 |     8 | LIBS            | -               | SYS_OBJ_1C2C
0x8008BA0C |    24 | LIBS            | -               | _status
0x8008BA24 |   232 | LIBS            | -               | _otc
0x8008BB0C |    80 | LIBS            | -               | _clr
0x8008BB5C |    60 | LIBS            | -               | SYS_OBJ_1D84
0x8008BB98 |   420 | LIBS            | -               | SYS_OBJ_1DC0
0x8008BD3C |    44 | LIBS            | -               | SYS_OBJ_1F64
0x8008BD68 |   100 | LIBS            | -               | _dws
0x8008BDCC |    56 | LIBS            | -               | SYS_OBJ_1FF4
0x8008BE04 |   376 | LIBS            | -               | SYS_OBJ_202C
0x8008BF7C |    40 | LIBS            | -               | SYS_OBJ_21A4
0x8008BFA4 |    96 | LIBS            | -               | _drs
0x8008C004 |    56 | LIBS            | -               | SYS_OBJ_222C
0x8008C03C |   456 | LIBS            | -               | SYS_OBJ_2264
0x8008C204 |    36 | LIBS            | -               | SYS_OBJ_242C
0x8008C228 |    40 | LIBS            | -               | _ctl
0x8008C250 |    20 | LIBS            | -               | _getctl
0x8008C264 |    80 | LIBS            | -               | _cwb
0x8008C2B4 |    76 | LIBS            | -               | _cwc
0x8008C300 |    48 | LIBS            | -               | _param
0x8008C330 |    36 | LIBS            | -               | _addque
0x8008C354 |    76 | LIBS            | -               | _addque2
0x8008C3A0 |   292 | LIBS            | -               | SYS_OBJ_25C8
0x8008C4C4 |   152 | LIBS            | -               | SYS_OBJ_26EC
0x8008C580 |   148 | LIBS            | -               | SYS_OBJ_27A8
0x8008C614 |    32 | LIBS            | -               | SYS_OBJ_283C
0x8008C634 |   748 | LIBS            | -               | _exeque
0x8008C920 |   292 | LIBS            | -               | _reset
0x8008CA44 |    56 | LIBS            | -               | SYS_OBJ_2C6C
0x8008CA7C |    32 | LIBS            | -               | _sync
0x8008CA9C |    24 | LIBS            | -               | SYS_OBJ_2CC4
0x8008CAB4 |   124 | LIBS            | -               | SYS_OBJ_2CDC
0x8008CBB0 |    20 | LIBS            | -               | SYS_OBJ_2DD8
0x8008CBC4 |    52 | LIBS            | -               | set_alarm
0x8008CBF8 |   348 | LIBS            | -               | get_alarm
0x8008CD54 |    16 | LIBS            | -               | SYS_OBJ_2F7C
0x8008CD64 |   212 | LIBS            | -               | _version
0x8008CE38 |     8 | LIBS            | -               | SYS_OBJ_3060
0x8008CE40 |    44 | LIBS            | -               | memset_2
0x8008CE6C |    12 | LIBS            | -               | GPU_cw
0x8008CE7C |   120 | LIBS            | -               | ccos
0x8008CEF4 |    24 | LIBS            | -               | COR_02_OBJ_78
0x8008CF30 |    16 | LIBS            | -               | COR_02_OBJ_B4
0x8008CF40 |   172 | LIBS            | -               | csincos
0x8008CFEC |   116 | LIBS            | -               | COR_01_OBJ_AC
0x8008D060 |   144 | LIBS            | -               | csin_1
0x8008D0F0 |    16 | LIBS            | -               | COR_03_OBJ_90
0x8008D100 |   296 | LIBS            | -               | csin
0x8008D228 |    16 | LIBS            | -               | COR_03_OBJ_1C8
0x8008D238 |   304 | LIBS            | -               | csqrt_1
0x8008D368 |     4 | LIBS            | -               | COR_05_OBJ_130
0x8008D36C |    32 | LIBS            | -               | COR_05_OBJ_134
0x8008D38C |    88 | LIBS            | -               | csqrt
0x8008D3E4 |    44 | LIBS            | -               | COR_05_OBJ_1AC
0x8008D410 |    24 | LIBS            | -               | COR_05_OBJ_1D8
0x8008D428 |   164 | LIBS            | -               | catan
0x8008D4CC |    48 | LIBS            | -               | COR_06_OBJ_A4
0x8008D504 |   128 | LIBS            | -               | InitGeom
0x8008D58C |    48 | LIBS            | -               | SetRotMatrix
0x8008D5BC |    32 | LIBS            | -               | SetTransMatrix
0x8008D5DC |    40 | LIBS            | -               | LightColor
0x8008D604 |    40 | LIBS            | -               | DpqColorLight
0x8008D62C |    60 | LIBS            | -               | DpqColor3
0x8008D668 |    36 | LIBS            | -               | Intpl
0x8008D68C |    40 | LIBS            | -               | Square12
0x8008D6B4 |    40 | LIBS            | -               | Square0
0x8008D6DC |    32 | LIBS            | -               | AverageZ3
0x8008D6FC |    36 | LIBS            | -               | AverageZ4
0x8008D720 |    88 | LIBS            | -               | OuterProduct12
0x8008D778 |    88 | LIBS            | -               | OuterProduct0
0x8008D7D0 |    24 | LIBS            | -               | Lzc
0x8008D7EC |    40 | LIBS            | -               | RotTrans
0x8008D81C |   100 | LIBS            | -               | RotMatrixZ
0x8008D880 |   308 | LIBS            | -               | FGO_06_OBJ_64
0x8008D9BC |   104 | LIBS            | -               | _patch_gte
0x8008DA30 |    44 | LIBS            | -               | MDECResetWithCallback
0x8008DA5C |    56 | LIBS            | -               | DecDCTReset
0x8008DA94 |   140 | LIBS            | -               | DecDCTGetEnv
0x8008DB20 |   156 | LIBS            | -               | DecDCTPutEnv
0x8008DBBC |    12 | LIBS            | -               | DecDCTBufSize
0x8008DBC8 |    48 | LIBS            | -               | DecDCTin
0x8008DBF8 |    44 | LIBS            | -               | LIBPRESS_OBJ_19C
0x8008DC24 |    32 | LIBS            | -               | LIBPRESS_OBJ_1C8
0x8008DC44 |    32 | LIBS            | -               | DecDCTout
0x8008DC64 |    44 | LIBS            | -               | DecDCTinSync
0x8008DC90 |    16 | LIBS            | -               | LIBPRESS_OBJ_234
0x8008DCA0 |    44 | LIBS            | -               | DecDCToutSync
0x8008DCCC |    16 | LIBS            | -               | LIBPRESS_OBJ_270
0x8008DCDC |    36 | LIBS            | -               | DecDCTinCallback
0x8008DD00 |    36 | LIBS            | -               | DecDCToutCallback
0x8008DD24 |   220 | LIBS            | -               | MDEC_reset
0x8008DE00 |    16 | LIBS            | -               | LIBPRESS_OBJ_3A4
0x8008DE10 |    16 | LIBS            | -               | LIBPRESS_OBJ_3B4
0x8008DE20 |   148 | LIBS            | -               | MDEC_in
0x8008DEB4 |   144 | LIBS            | -               | MDEC_out
0x8008DF44 |   136 | LIBS            | -               | MDEC_in_sync
0x8008DFCC |    16 | LIBS            | -               | LIBPRESS_OBJ_570
0x8008DFDC |   136 | LIBS            | -               | MDEC_out_sync
0x8008E064 |    16 | LIBS            | -               | LIBPRESS_OBJ_608
0x8008E074 |    24 | LIBS            | -               | MDEC_status
0x8008E08C |   304 | LIBS            | -               | timeout
0x8008E1C0 |    48 | LIBS            | -               | DecDCTvlcSize2
0x8008E1F0 |   828 | LIBS            | -               | DecDCTvlc2
0x8008E550 |   176 | LIBS            | -               | DecDCTvlcBuild
0x8008E600 |    56 | LIBS            | -               | BUILD_OBJ_B0
0x8008E638 |   168 | LIBS            | -               | start
0x8008E6E0 |   112 | LIBS            | -               | __main
0x8008E750 |   104 | LIBS            | -               | __do_global_dtors
0x8008E7B8 |    12 | LIBS            | -               | InitHeap
0x8008E7C8 |    36 | LIBS            | -               | __builtin_delete
0x8008E7EC |    12 | LIBS            | -               | free
0x8008E7FC |    32 | LIBS            | -               | SsUtReverbOff
0x8008E81C |   248 | LIBS            | -               | _SpuInit
0x8008E914 |   124 | LIBS            | -               | SpuStart
0x8008E990 |    12 | LIBS            | -               | OpenEvent
0x8008E9A0 |    12 | LIBS            | -               | EnableEvent
0x8008E9B0 |   220 | LIBS            | -               | _spu_init
0x8008EA8C |   440 | LIBS            | -               | SPU_OBJ_DC
0x8008EC44 |   280 | LIBS            | -               | _spu_FwriteByIO
0x8008ED5C |   148 | LIBS            | -               | SPU_OBJ_3AC
0x8008EDF0 |    32 | LIBS            | -               | SPU_OBJ_440
0x8008EE10 |   176 | LIBS            | -               | _spu_FiDMA
0x8008EEC0 |    16 | LIBS            | -               | SPU_OBJ_510
0x8008EED0 |   172 | LIBS            | -               | _spu_Fr_
0x8008EF7C |   500 | LIBS            | -               | _spu_t
0x8008F170 |   136 | LIBS            | -               | SPU_OBJ_7C0
0x8008F1F8 |    20 | LIBS            | -               | SPU_OBJ_848
0x8008F20C |   112 | LIBS            | -               | _spu_Fw
0x8008F27C |    24 | LIBS            | -               | SPU_OBJ_8CC
0x8008F294 |   104 | LIBS            | -               | _spu_Fr
0x8008F2FC |    64 | LIBS            | -               | _spu_FsetRXX
0x8008F33C |     8 | LIBS            | -               | SPU_OBJ_98C
0x8008F344 |   156 | LIBS            | -               | _spu_FsetRXXa
0x8008F3E0 |     8 | LIBS            | -               | SPU_OBJ_A30
0x8008F3E8 |    52 | LIBS            | -               | _spu_FgetRXXa
0x8008F41C |     8 | LIBS            | -               | SPU_OBJ_A6C
0x8008F424 |    80 | LIBS            | -               | _spu_FsetPCR
0x8008F474 |    16 | LIBS            | -               | SPU_OBJ_AC4
0x8008F484 |    44 | LIBS            | -               | _spu_FsetDelayW
0x8008F4B0 |    44 | LIBS            | -               | _spu_FsetDelayR
0x8008F4DC |    72 | LIBS            | -               | _spu_Fw1ts
0x8008F524 |    32 | LIBS            | -               | SPU_OBJ_B74
0x8008F544 |    36 | LIBS            | -               | _SpuDataCallback
0x8008F568 |   124 | LIBS            | -               | SpuQuit
0x8008F5E4 |    12 | LIBS            | -               | CloseEvent
0x8008F5F4 |    12 | LIBS            | -               | DisableEvent
0x8008F604 |    40 | LIBS            | -               | SpuSetVoiceAttr
0x8008F62C |   492 | LIBS            | -               | SpuSetKey
0x8008F818 |     8 | LIBS            | -               | S_SK_OBJ_1EC
0x8008F820 |     8 | LIBS            | -               | S_SK_OBJ_1F4
0x8008F828 |    44 | LIBS            | -               | SpuGetKeyStatus
0x8008F854 |    88 | LIBS            | -               | S_GKS_OBJ_2C
0x8008F8B4 |     8 | LIBS            | -               | S_GKS_OBJ_8C
0x8008F8BC |    96 | LIBS            | -               | SpuRead
